Pos,Player,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,Easy,Hard,Total Score
25,Mau,2,2,2,2,2,2,2,2,2,1,2,3,2,3,2,2,2,3,2,2,2,5,3,2,4,2,3,3,3,2,2,2,1,4,4,5,-16,-13,-29
27,GUS,2,2,2,3,1,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,4,2,4,1,3,3,3,3,4,2,2,3,5,5,-16,-12,-28
27,Toaster,2,2,2,4,2,3,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,2,2,2,3,2,6,2,3,2,2,2,2,6,5,3,-14,-14,-28
29,ARMY_OF_ONE,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,3,2,3,2,4,4,3,2,3,3,2,2,3,4,6,3,-16,-11,-27
29,Captain_Sr,2,2,2,3,2,3,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,3,3,2,2,3,2,7,2,3,2,3,4,4,3,-14,-13,-27
29,Emill,2,2,2,4,2,2,2,2,3,2,2,2,2,4,2,1,3,2,3,2,3,3,2,2,3,2,3,3,4,2,2,2,2,5,4,3,-13,-14,-27
29,Jed,1,3,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,3,4,3,4,2,2,2,2,3,7,3,-15,-12,-27
29,McLovin,2,2,2,4,2,2,2,2,2,2,2,4,2,2,2,2,2,3,2,2,2,2,3,2,4,2,4,2,3,4,2,2,2,3,4,5,-13,-14,-27
29,Mike190,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,2,4,2,4,2,5,2,2,2,5,4,4,3,-15,-12,-27
35,Caramel,2,2,2,2,4,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,4,3,3,2,2,2,4,3,3,3,2,2,2,5,6,2,-14,-12,-26
35,GreatGoose,1,2,2,3,3,2,2,2,2,2,2,3,2,3,2,2,7,3,2,2,3,2,3,2,3,2,3,3,3,3,2,2,3,3,4,2,-9,-17,-26
35,Nick,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,3,2,2,2,3,3,3,3,2,2,2,4,9,4,-15,-11,-26
35,Rainedrop184,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,3,3,2,3,3,3,3,3,3,2,3,3,4,2,2,2,3,3,4,3,-13,-13,-26
35,TrippinBill,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,3,3,3,2,2,4,2,3,2,4,2,4,2,5,2,2,2,3,4,4,4,-15,-11,-26
35,strype9,2,3,2,3,2,2,2,2,2,2,2,2,3,3,2,2,3,2,2,3,3,2,2,4,2,3,3,3,3,3,2,3,4,3,4,2,-13,-13,-26
41,AmberWave,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,5,2,2,2,3,3,4,2,3,2,4,3,4,2,3,3,2,4,4,2,-13,-12,-25
41,D3bb13,2,2,3,2,2,2,3,2,2,1,2,2,2,4,3,3,3,2,2,2,3,3,2,3,2,2,4,3,4,3,2,2,2,3,4,5,-12,-13,-25
41,Nitroustorm,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2,3,3,2,2,2,4,2,2,3,3,1,4,5,4,3,2,2,3,3,5,2,-13,-12,-25
41,Peach,2,3,2,5,4,2,2,2,2,2,1,3,2,4,2,2,4,3,2,2,2,2,3,2,3,2,3,3,3,2,2,2,2,4,4,3,-7,-18,-25
41,Squidy19,2,2,2,3,3,2,2,2,2,2,2,2,3,2,2,3,3,3,2,2,3,2,3,2,2,2,4,3,4,3,4,2,3,3,4,3,-12,-13,-25
46,deebee64,3,2,2,4,3,2,2,2,3,2,2,2,2,2,2,3,5,3,2,2,2,2,3,4,3,2,4,2,3,2,3,3,2,3,4,2,-8,-16,-24
46,steven_T,2,2,2,2,2,2,2,2,5,2,2,3,2,2,2,2,2,3,2,3,4,2,2,2,3,3,5,3,4,4,2,2,3,4,3,2,-13,-11,-24
48,Autodidactic,2,2,1,4,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,5,4,2,2,2,5,6,3,2,2,2,5,4,4,2,-17,-6,-23
48,G0nz0nater,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,2,4,3,2,2,3,4,5,5,3,2,2,3,4,4,4,-15,-8,-23
